      1.625    -1.79314      9.9458     2.21347    -9.75195
       1.65    -1.79314      9.9458     2.21347    -9.75195
      1.676    -1.79268     9.94541     2.21347    -9.75195
        1.7    -1.79268     9.94541     2.21347    -9.75195
      1.725    -1.79208      9.9449     2.21347    -9.75195
       1.75    -1.79208      9.9449     2.21347    -9.75195
      1.775    -1.79166     9.94454     2.21347    -9.75195
        1.8    -1.79166     9.94454     2.21347    -9.75195
      1.825     -1.7911     9.94406     2.21347    -9.75195
      1.851     -1.7911     9.94406     2.21347    -9.75195
      1.875    -1.79038     9.94345     2.21347    -9.75195
        1.9    -1.79038     9.94345     2.21347    -9.75195
      1.925    -1.78989     9.94303     2.21347    -9.75195
       1.95    -1.78989     9.94303     2.21347    -9.75195
      1.975    -1.78937     9.94259     2.21347    -9.75195
          2    -1.78937     9.94259     2.21347    -9.75195
      2.025    -1.78864     9.94198     2.21347    -9.75195
       2.05    -1.78864     9.94198     2.21347    -9.75195
      2.075    -1.78769     9.94118     2.21347    -9.75195
      2.101    -1.78769     9.94118     2.21347    -9.75195
      2.125    -1.78702     9.94055     2.21347    -9.75195
       2.15    -1.78702     9.94055     2.21347    -9.75195
      2.175    -1.78636     9.93992     2.21347    -9.75195
        2.2    -1.78587     9.93944     2.21347    -9.75195
      2.226    -1.78561      9.9392     2.21347    -9.75195
       2.25    -1.78561      9.9392     2.21347    -9.75195
      2.275    -1.78509      9.9387     2.21347    -9.75195
        2.3    -1.78456     9.93819     2.21347    -9.75195
      2.326    -1.78456     9.93819     2.21347    -9.75195
       2.35      -1.784     9.93766     2.21347    -9.75195
      2.375      -1.784     9.93766     2.21347    -9.75195
        2.4    -1.78328     9.93697     2.21347    -9.75195
      2.425    -1.78328     9.93697     2.21347    -9.75195
       2.45    -1.78254     9.93626     2.21347    -9.75195
      2.475    -1.78254     9.93626     2.21347    -9.75195
        2.5     -1.7816     9.93537     2.21347    -9.75195
      2.526     -1.7816     9.93537     2.21347    -9.75195
       2.55    -1.78096     9.93475     2.21347    -9.75195
      2.575    -1.78096     9.93475     2.21347    -9.75195
        2.6    -1.78029     9.93411     2.21347    -9.75195
      2.625    -1.78029     9.93411     2.21347    -9.75195
       2.65    -1.77943     9.93329     2.21347    -9.75195
      2.675    -1.77854     9.93244     2.21347    -9.75195
      2.701    -1.77836     9.93226     2.21347    -9.75195
      2.725    -1.77836     9.93226     2.21347    -9.75195
       2.75    -1.77762     9.93156     2.21347    -9.75195
      2.776    -1.77686     9.93083     2.21347    -9.75195
        2.8    -1.77686     9.93083     2.21347    -9.75195
      2.825    -1.77608     9.93008     2.21347    -9.75195
       2.85    -1.77608     9.93008     2.21347    -9.75195
      2.875    -1.77508     9.92912     2.21347    -9.75195
        2.9    -1.77508     9.92912     2.21347    -9.75195
      2.925    -1.77383     9.92793     2.21347    -9.75195
       2.95    -1.77383     9.92793     2.21347    -9.75195
      2.975    -1.77319     9.92731     2.21347    -9.75195
          3     -1.7721     9.92626     2.21347    -9.75195
      3.025     -1.7721     9.92626     2.21347    -9.75195
       3.05    -1.77097     9.92518     2.21347    -9.75195
      3.075    -1.77074     9.92496     2.21347    -9.75195
        3.1    -1.76981     9.92407     2.21347    -9.75195
      3.125    -1.76981     9.92407     2.21347    -9.75195
       3.15    -1.76885     9.92316     2.21347    -9.75195
      3.175    -1.76885     9.92316     2.21347    -9.75195
        3.2    -1.76773     9.92208     2.21347    -9.75195
      3.225    -1.76773     9.92208     2.21347    -9.75195
       3.25    -1.76629      9.9207     2.21347    -9.75195
      3.275    -1.76629      9.9207     2.21347    -9.75195
        3.3    -1.76536     9.91981     2.21347    -9.75195
      3.325    -1.76536     9.91981     2.21347    -9.75195
       3.35    -1.76442      9.9189     2.21347    -9.75195
      3.375    -1.76442      9.9189     2.21347    -9.75195
        3.4    -1.76305     9.91747     2.21347    -9.75195
      3.425    -1.76133     9.91582     2.21347    -9.75195
       3.45    -1.76099      9.9155     2.21347    -9.75195
      3.475    -1.76099      9.9155     2.21347    -9.75195
        3.5    -1.75959     9.91416     2.21347    -9.75195
      3.525    -1.75816     9.91279     2.21347    -9.75195
       3.55    -1.75816     9.91279     2.21347    -9.75195
      3.575    -1.75634     9.91104     2.21347    -9.75195
        3.6    -1.75634     9.91104     2.21347    -9.75195
      3.625    -1.75409     9.90889     2.21347    -9.75195
       3.65    -1.75409     9.90889     2.21347    -9.75195
      3.675    -1.75255     9.90741     2.21347    -9.75195
        3.7    -1.75255     9.90741     2.21347    -9.75195
      3.725    -1.75099     9.90591     2.21347    -9.75195
       3.75    -1.75099     9.90591     2.21347    -9.75195
      3.775    -1.74899       9.904     2.21347    -9.75195
        3.8    -1.74735     9.90243     2.21347    -9.75195
      3.825    -1.74652     9.90163     2.21347    -9.75195
       3.85    -1.74652     9.90163     2.21347    -9.75195
      3.875    -1.74484     9.90002     2.21347    -9.75195
        3.9    -1.74484     9.90002     2.21347    -9.75195
      3.925     -1.7427     9.89797     2.21347    -9.75195
       3.95     -1.7427     9.89797     2.21347    -9.75195
      3.975    -1.74007     9.89544     2.21347    -9.75195
          4    -1.74007     9.89544     2.21347    -9.75195
      4.025    -1.73827     9.89372     2.21347    -9.75195
       4.05    -1.73645     9.89196     2.21347    -9.75195
      4.075    -1.73645     9.89196     2.21347    -9.75195
        4.1    -1.73459     9.89018     2.21347    -9.75195
      4.125    -1.73459     9.89018     2.21347    -9.75195
       4.15    -1.73222     9.88791     2.21347    -9.75195
      4.175    -1.73222     9.88791     2.21347    -9.75195
      4.201    -1.72932     9.88512     2.21347    -9.75195
      4.225    -1.72932     9.88512     2.21347    -9.75195
      4.251    -1.72734     9.88322     2.21347    -9.75195
      4.275    -1.72734     9.88322     2.21347    -9.75195
        4.3    -1.72533     9.88129     2.21347    -9.75195
      4.325    -1.72329     9.87933     2.21347    -9.75195
      4.351    -1.72329     9.87933     2.21347    -9.75195
      4.375     -1.7207     9.87683     2.21347    -9.75195
        4.4     -1.7207     9.87683     2.21347    -9.75195
      4.425    -1.71751     9.87377     2.21347    -9.75195
       4.45    -1.71751     9.87377     2.21347    -9.75195
      4.475    -1.71535     9.87169     2.21347    -9.75195
        4.5    -1.71535     9.87169     2.21347    -9.75195
      4.525     -1.7126     9.86905     2.21347    -9.75195
       4.55     -1.7126     9.86905     2.21347    -9.75195
      4.575     -1.7098     9.86635     2.21347    -9.75195
        4.6     -1.7098     9.86635     2.21347    -9.75195
      4.625    -1.70695     9.86361     2.21347    -9.75195
       4.65    -1.70695     9.86361     2.21347    -9.75195
      4.675    -1.70345     9.86024     2.21347    -9.75195
      4.701    -1.70345     9.86024     2.21347    -9.75195
      4.726    -1.70108     9.85796     2.21347    -9.75195
       4.75    -1.70108     9.85796     2.21347    -9.75195
      4.775    -1.69868     9.85564     2.21347    -9.75195
        4.8    -1.69868     9.85564     2.21347    -9.75195
      4.825    -1.69624     9.85329     2.21347    -9.75195
       4.85    -1.69315     9.85031     2.21347    -9.75195
      4.875    -1.69315     9.85031     2.21347    -9.75195
        4.9       -1.69     9.84727     2.21347    -9.75195
      4.925    -1.68936     9.84666     2.21347    -9.75195
       4.95     -1.6868     9.84418     2.21347    -9.75195
      4.975     -1.6868     9.84418     2.21347    -9.75195
          5    -1.68354     9.84104     2.21347    -9.75195
      5.025    -1.68354     9.84104     2.21347    -9.75195
       5.05    -1.68023     9.83784     2.21347    -9.75195
      5.075    -1.67957      9.8372     2.21347    -9.75195
        5.1    -1.67687     9.83459     2.21347    -9.75195
      5.125    -1.67687     9.83459     2.21347    -9.75195
       5.15    -1.67414     9.83195     2.21347    -9.75195
      5.175    -1.67414     9.83195     2.21347    -9.75195
        5.2    -1.67138     9.82928     2.21347    -9.75195
      5.225    -1.67138     9.82928     2.21347    -9.75195
       5.25    -1.66787     9.82589     2.21347    -9.75195
      5.275    -1.66431     9.82245     2.21347    -9.75195
        5.3    -1.66431     9.82245     2.21347    -9.75195
      5.325     -1.6607     9.81895     2.21347    -9.75195
       5.35    -1.65997     9.81824     2.21347    -9.75195
      5.375    -1.65997     9.81824     2.21347    -9.75195
        5.4    -1.65703     9.81539     2.21347    -9.75195
      5.426    -1.65406     9.81251     2.21347    -9.75195
       5.45    -1.65406     9.81251     2.21347    -9.75195
      5.475    -1.65029     9.80885     2.21347    -9.75195
        5.5    -1.65029     9.80885     2.21347    -9.75195
      5.525     -1.6457     9.80439     2.21347    -9.75195
       5.55     -1.6457     9.80439     2.21347    -9.75195
      5.575    -1.64259     9.80137     2.21347    -9.75195
        5.6    -1.64259     9.80137     2.21347    -9.75195
      5.625    -1.63945     9.79832     2.21347    -9.75195
       5.65    -1.63945     9.79832     2.21347    -9.75195
      5.675    -1.63547     9.79445     2.21347    -9.75195
        5.7    -1.63547     9.79445     2.21347    -9.75195
      5.725    -1.63062     9.78973     2.21347    -9.75195
       5.75    -1.63062     9.78973     2.21347    -9.75195
      5.775    -1.62734     9.78654     2.21347    -9.75195
        5.8    -1.62734     9.78654     2.21347    -9.75195
      5.825    -1.62403     9.78331     2.21347    -9.75195
       5.85    -1.61984     9.77923     2.21347    -9.75195
      5.875    -1.61984     9.77923     2.21347    -9.75195
        5.9    -1.61559     9.77508     2.21347    -9.75195
      5.925    -1.61474     9.77425     2.21347    -9.75195
       5.95    -1.61129     9.77088     2.21347    -9.75195
      5.975    -1.61129     9.77088     2.21347    -9.75195
          6     -1.6078     9.76748     2.21347    -9.75195
      6.025     -1.6078     9.76748     2.21347    -9.75195
       6.05    -1.60428     9.76404     2.21347    -9.75195
      6.075    -1.60428     9.76404     2.21347    -9.75195
        6.1    -1.59983     9.75969     2.21347    -9.75195
      6.125    -1.59533     9.75528     2.21347    -9.75195
       6.15    -1.59442     9.75439     2.21347    -9.75195
      6.175    -1.59442     9.75439     2.21347    -9.75195
        6.2    -1.59076     9.75081     2.21347    -9.75195
      6.225    -1.58707     9.74719     2.21347    -9.75195
       6.25    -1.58707     9.74719     2.21347    -9.75195
      6.276    -1.58241     9.74262     2.21347    -9.75195
        6.3    -1.58241     9.74262     2.21347    -9.75195
      6.325    -1.57673     9.73705     2.21347    -9.75195
       6.35    -1.57673     9.73705     2.21347    -9.75195
      6.375     -1.5729     9.73329     2.21347    -9.75195
        6.4     -1.5729     9.73329     2.21347    -9.75195
      6.426    -1.56904      9.7295     2.21347    -9.75195
       6.45    -1.56904      9.7295     2.21347    -9.75195
      6.475    -1.56514     9.72566     2.21347    -9.75195
        6.5    -1.56021     9.72082     2.21347    -9.75195
      6.525    -1.56021     9.72082     2.21347    -9.75195
       6.55    -1.55522     9.71591     2.21347    -9.75195
      6.575    -1.55522     9.71591     2.21347    -9.75195
      6.601    -1.55018     9.71095     2.21347    -9.75195
      6.625    -1.54917     9.70995     2.21347    -9.75195
       6.65    -1.54611     9.70694     2.21347    -9.75195
      6.675    -1.54611     9.70694     2.21347    -9.75195
        6.7    -1.54096     9.70188     2.21347    -9.75195
      6.725    -1.54096     9.70188     2.21347    -9.75195
       6.75    -1.53577     9.69676     2.21347    -9.75195
      6.775    -1.53577     9.69676     2.21347    -9.75195
        6.8    -1.52945     9.69053     2.21347    -9.75195
      6.825    -1.52945     9.69053     2.21347    -9.75195
       6.85    -1.52519     9.68634     2.21347    -9.75195
      6.875    -1.52519     9.68634     2.21347    -9.75195
        6.9     -1.5209      9.6821     2.21347    -9.75195
      6.925     -1.5209      9.6821     2.21347    -9.75195
       6.95    -1.51548     9.67675     2.21347    -9.75195
      6.975    -1.50999     9.67134     2.21347    -9.75195
          7    -1.50889     9.67025     2.21347    -9.75195
      7.025    -1.50889     9.67025     2.21347    -9.75195
       7.05    -1.50427      9.6657     2.21347    -9.75195
      7.075    -1.49895     9.66047     2.21347    -9.75195
        7.1    -1.49895     9.66047     2.21347    -9.75195
      7.125    -1.49186     9.65347     2.21347    -9.75195
       7.15    -1.49186     9.65347     2.21347    -9.75195
      7.176    -1.48273     9.64448     2.21347    -9.75195
        7.2    -1.48273     9.64448     2.21347    -9.75195
      7.225    -1.47645     9.63829     2.21347    -9.75195
       7.25    -1.47645     9.63829     2.21347    -9.75195
      7.275    -1.47016     9.63209     2.21347    -9.75195
        7.3    -1.47016     9.63209     2.21347    -9.75195
      7.325    -1.46206     9.62411     2.21347    -9.75195
       7.35    -1.46206     9.62411     2.21347    -9.75195
      7.375    -1.45207     9.61425     2.21347    -9.75195
        7.4    -1.45207     9.61425     2.21347    -9.75195
      7.425     -1.4453     9.60757     2.21347    -9.75195
       7.45    -1.43848     9.60084     2.21347    -9.75195
      7.475    -1.43848     9.60084     2.21347    -9.75195
        7.5    -1.42985     9.59231     2.21347    -9.75195
      7.525    -1.42985     9.59231     2.21347    -9.75195
       7.55    -1.42113     9.58368     2.21347    -9.75195
      7.575    -1.41935     9.58193     2.21347    -9.75195
        7.6     -1.4127     9.57537     2.21347    -9.75195
      7.625     -1.4127     9.57537     2.21347    -9.75195
       7.65    -1.40615     9.56883     2.21347    -9.75195
      7.675    -1.40615     9.56883     2.21347    -9.75195
        7.7    -1.39888     9.56171     2.21347    -9.75195
      7.725    -1.39888     9.56171     2.21347    -9.75195
       7.75    -1.38969     9.55259     2.21347    -9.75195
      7.775     -1.3805     9.54353     2.21347    -9.75195
        7.8     -1.3805     9.54353     2.21347    -9.75195
      7.825    -1.37157     9.53467     2.21347    -9.75195
       7.85    -1.36979      9.5329     2.21347    -9.75195
      7.875    -1.36363     9.52542     2.21347    -9.75195
        7.9    -1.36363     9.52542     2.21347    -9.75195
      7.925    -1.35717     9.51279     2.21347    -9.75195
       7.95    -1.35717     9.51279     2.21347    -9.75195
      7.975    -1.34996     9.50153     2.21347    -9.75195
          8    -1.34996     9.50153     2.21347    -9.75195
      8.025    -1.34126      9.4881     2.21347    -9.75195
      8.051    -1.33381     9.47461     2.21347    -9.75195
      8.075    -1.32955      9.4697     2.21347    -9.75195
        8.1    -1.32955      9.4697     2.21347    -9.75195
      8.125    -1.32231     9.45622     2.21347    -9.75195
       8.15    -1.31494       9.443     2.21347    -9.75195
      8.175    -1.31494       9.443     2.21347    -9.75195
        8.2    -1.30713      9.4288     2.21347    -9.75195
      8.225    -1.30713      9.4288     2.21347    -9.75195
       8.25    -1.29614     9.41381     2.21347    -9.75195
      8.275    -1.29614     9.41381     2.21347    -9.75195
        8.3    -1.28621     9.39719     2.21347    -9.75195
      8.325    -1.28621     9.39719     2.21347    -9.75195
       8.35    -1.28131     9.38529     2.21347    -9.75195
      8.375    -1.28131     9.38529     2.21347    -9.75195
        8.4    -1.27132     9.36925     2.21347    -9.75195
      8.425    -1.27132     9.36925     2.21347    -9.75195
       8.45    -1.26171      9.3527     2.21347    -9.75195
      8.475    -1.25069     9.33609     2.21347    -9.75195
        8.5    -1.24831     9.33272     2.21347    -9.75195
      8.525    -1.24831     9.33272     2.21347    -9.75195
      8.551    -1.24005     9.31891     2.21347    -9.75195
      8.575    -1.23187     9.30637     2.21347    -9.75195
        8.6    -1.23187     9.30637     2.21347    -9.75195
      8.625    -1.22113     9.29108     2.21347    -9.75195
       8.65    -1.22113     9.29108     2.21347    -9.75195
      8.675    -1.20949     9.27473     2.21347    -9.75195
        8.7    -1.20949     9.27473     2.21347    -9.75195
      8.725    -1.20385     9.26681     2.21347    -9.75195
       8.75    -1.20385     9.26681     2.21347    -9.75195
      8.775    -1.19451     9.25369     2.21347    -9.75195
        8.8    -1.19451     9.25369     2.21347    -9.75195
      8.825    -1.18371     9.23734     2.21347    -9.75195
       8.85    -1.18371     9.23734     2.21347    -9.75195
      8.875    -1.17734      9.2236     2.21347    -9.75195
        8.9    -1.17129     9.20852     2.21347    -9.75195
      8.925    -1.17129     9.20852     2.21347    -9.75195
       8.95    -1.16105     9.18893     2.21347    -9.75195
      8.975    -1.16105     9.18893     2.21347    -9.75195
          9    -1.15066     9.16775     2.21347    -9.75195
      9.025    -1.14871     9.16311     2.21347    -9.75195
       9.05    -1.14035     9.14668     2.21347    -9.75195
      9.075    -1.14035     9.14668     2.21347    -9.75195
        9.1    -1.13171     9.13028     2.21347    -9.75195
      9.126    -1.13171     9.13028     2.21347    -9.75195
       9.15    -1.12089     9.11243     2.21347    -9.75195
      9.175    -1.12089     9.11243     2.21347    -9.75195
        9.2    -1.11149     9.09041     2.21347    -9.75195
      9.225    -1.11149     9.09041     2.21347    -9.75195
      9.251    -1.10492     9.07666     2.21347    -9.75195
      9.275    -1.10492     9.07666     2.21347    -9.75195
        9.3    -1.09616     9.05525     2.21347    -9.75195
      9.325    -1.09616     9.05525     2.21347    -9.75195
       9.35    -1.08624     9.03111     2.21347    -9.75195
      9.375    -1.08624     9.03111     2.21347    -9.75195
        9.4    -1.07897     9.01364     2.21347    -9.75195
      9.425    -1.07897     9.01364     2.21347    -9.75195
       9.45    -1.07132      8.9976     2.21347    -9.75195
      9.475    -1.06411     8.98045     2.21347    -9.75195
        9.5    -1.06411     8.98045     2.21347    -9.75195
      9.525    -1.05649     8.96194     2.21347    -9.75195
       9.55    -1.05649     8.96194     2.21347    -9.75195
      9.575    -1.04778     8.94144     2.21347    -9.75195
        9.6    -1.04778     8.94144     2.21347    -9.75195
      9.625    -1.04129     8.92757     2.21347    -9.75195
       9.65    -1.04129     8.92757     2.21347    -9.75195
      9.675    -1.03301     8.90896     2.21347    -9.75195
        9.7    -1.03301     8.90896     2.21347    -9.75195
      9.725    -1.01869     8.88041     2.21347    -9.75195
       9.75     -1.0068     8.85669     2.21347    -9.75195
      9.775    -1.00083     8.84477     2.21347    -9.75195
        9.8    -1.00083     8.84477     2.21347    -9.75195
      9.825    -0.98885     8.82085     2.21347    -9.75195
       9.85    -0.98885     8.82085     2.21347    -9.75195
      9.875   -0.976813     8.79681     2.21347    -9.75195
        9.9   -0.961691      8.7666     2.21347    -9.75195
      9.925   -0.961691      8.7666     2.21347    -9.75195
       9.95   -0.946503     8.73625     2.21347    -9.75195
      9.975   -0.943455     8.73016     2.21347    -9.75195
         10   -0.931233     8.70574     2.21347    -9.75195
     10.025   -0.931233     8.70574     2.21347    -9.75195
      10.05   -0.918956     8.68121     2.21347    -9.75195
     10.075   -0.918956     8.68121     2.21347    -9.75195
       10.1   -0.906619     8.65656     2.21347    -9.75195
     10.125   -0.906619     8.65656     2.21347    -9.75195
      10.15   -0.891117     8.62558     2.21347    -9.75195
     10.175   -0.875532     8.59444     2.21347    -9.75195
       10.2   -0.872409      8.5882     2.21347    -9.75195
     10.225   -0.872409      8.5882     2.21347    -9.75195
     10.251   -0.859898      8.5632     2.21347    -9.75195
     10.275   -0.847336     8.53809     2.21347    -9.75195
       10.3   -0.847336     8.53809     2.21347    -9.75195
     10.325   -0.831585     8.50659     2.21347    -9.75195
      10.35   -0.831585     8.50659     2.21347    -9.75195
     10.375   -0.812601     8.46862     2.21347    -9.75195
       10.4   -0.812601     8.46862     2.21347    -9.75195
     10.425   -0.799901      8.4432     2.21347    -9.75195
      10.45   -0.799901      8.4432     2.21347    -9.75195
     10.475   -0.787162     8.41768     2.21347    -9.75195
       10.5   -0.787162     8.41768     2.21347    -9.75195
     10.525   -0.771177     8.38565     2.21347    -9.75195
      10.55   -0.758339     8.35989     2.21347    -9.75195
     10.575    -0.75191     8.34699     2.21347    -9.75195
       10.6    -0.75191     8.34699     2.21347    -9.75195
     10.625   -0.739034     8.32115     2.21347    -9.75195
      10.65   -0.739034     8.32115     2.21347    -9.75195
     10.675   -0.722868     8.28868     2.21347    -9.75195
       10.7   -0.709879     8.26259     2.21347    -9.75195
     10.726    -0.70337     8.24952     2.21347    -9.75195
      10.75    -0.70337     8.24952     2.21347    -9.75195
     10.775   -0.690324     8.22331     2.21347    -9.75195
     10.801   -0.690324     8.22331     2.21347    -9.75195
     10.825    -0.67726     8.19716     2.21347    -9.75195
      10.85   -0.664206     8.16934     2.21347    -9.75195
     10.875   -0.664206     8.16934     2.21347    -9.75195
       10.9   -0.653045     8.14196     2.21347    -9.75195
     10.925   -0.650674     8.13695     2.21347    -9.75195
      10.95   -0.643294     8.11722     2.21347    -9.75195
     10.975   -0.643294     8.11722     2.21347    -9.75195
         11   -0.634885     8.09879     2.21347    -9.75195
     11.025   -0.634885     8.09879     2.21347    -9.75195
      11.05   -0.626625     8.08102     2.21347    -9.75195
     11.075   -0.626625     8.08102     2.21347    -9.75195
     11.101   -0.616514     8.05932     2.21347    -9.75195
     11.125    -0.60623     8.03725     2.21347    -9.75195
      11.15   -0.604148     8.03278     2.21347    -9.75195
     11.175   -0.604148     8.03278     2.21347    -9.75195
       11.2   -0.595883     8.01502     2.21347    -9.75195
     11.225   -0.587714     7.99745     2.21347    -9.75195
     11.251   -0.587714     7.99745     2.21347    -9.75195
     11.275   -0.577658     7.97583     2.21347    -9.75195
       11.3   -0.577658     7.97583     2.21347    -9.75195
     11.325   -0.566473     7.95071     2.21347    -9.75195
      11.35   -0.566473     7.95071     2.21347    -9.75195
     11.375   -0.560077     7.93372     2.21347    -9.75195
       11.4   -0.560077     7.93372     2.21347    -9.75195
     11.425   -0.554532     7.91507     2.21347    -9.75195
      11.45   -0.554532     7.91507     2.21347    -9.75195
     11.475   -0.549368     7.89313     2.21347    -9.75195
       11.5   -0.540178     7.86507     2.21347    -9.75195
     11.525   -0.540178     7.86507     2.21347    -9.75195
      11.55   -0.530563     7.83633     2.21347    -9.75195
     11.575   -0.528409     7.83091     2.21347    -9.75195
       11.6   -0.519873     7.80883     2.21347    -9.75195
     11.625   -0.519873     7.80883     2.21347    -9.75195
      11.65   -0.511618     7.78176     2.21347    -9.75195
     11.675   -0.511618     7.78176     2.21347    -9.75195
       11.7   -0.504031     7.75595     2.21347    -9.75195
     11.725   -0.502347     7.75065     2.21347    -9.75195
      11.75   -0.495539     7.73092     2.21347    -9.75195
     11.775   -0.495539     7.73092     2.21347    -9.75195
       11.8   -0.489974      7.7094     2.21347    -9.75195
     11.825   -0.489974      7.7094     2.21347    -9.75195
      11.85   -0.481376     7.68322     2.21347    -9.75195
     11.875   -0.481376     7.68322     2.21347    -9.75195
     11.901   -0.471784     7.65023     2.21347    -9.75195
     11.925   -0.471784     7.65023     2.21347    -9.75195
      11.95   -0.465432     7.62939     2.21347    -9.75195
     11.975   -0.465432     7.62939     2.21347    -9.75195
         12   -0.459981     7.60863     2.21347    -9.75195
     12.025   -0.453694     7.58572     2.21347    -9.75195
      12.05   -0.453694     7.58572     2.21347    -9.75195
     12.075   -0.447577     7.56281     2.21347    -9.75195
       12.1   -0.446227     7.55779     2.21347    -9.75195
     12.126   -0.439501     7.53682     2.21347    -9.75195
      12.15   -0.439501     7.53682     2.21347    -9.75195
     12.175     -0.4323     7.51439     2.21347    -9.75195
       12.2     -0.4323     7.51439     2.21347    -9.75195
     12.225   -0.423648     7.48434     2.21347    -9.75195
      12.25   -0.423648     7.48434     2.21347    -9.75195
     12.275   -0.415713     7.45234     2.21347    -9.75195
       12.3   -0.415713     7.45234     2.21347    -9.75195
     12.325   -0.412641     7.43312     2.21347    -9.75195
      12.35   -0.412641     7.43312     2.21347    -9.75195
     12.375   -0.414127     7.40805     2.21347    -9.75195
       12.4   -0.414127     7.40805     2.21347    -9.75195
     12.426   -0.416914     7.37677     2.21347    -9.75195
      12.45   -0.416914     7.37677     2.21347    -9.75195
     12.475    -0.41981     7.33667     2.21347    -9.75195
       12.5    -0.41981     7.33667     2.21347    -9.75195
     12.525   -0.422045      7.3076     2.21347    -9.75195
      12.55   -0.422045      7.3076     2.21347    -9.75195
     12.575   -0.416124     7.30279     2.21347    -9.75195
       12.6   -0.417618     7.30235     2.21347    -9.75195
     12.626   -0.417618     7.30235     2.21347    -9.75195
      12.65   -0.449017     7.26952     2.21347    -9.75195
     12.675   -0.457471     7.26111     2.21347    -9.75195
       12.7   -0.494632     7.22736     2.21347    -9.75195
     12.725   -0.494632     7.22736     2.21347    -9.75195
      12.75   -0.534622     7.19626     2.21347    -9.75195
     12.775   -0.534622     7.19626     2.21347    -9.75195
       12.8   -0.554291     7.15709     2.21347    -9.75195
     12.825   -0.554291     7.15709     2.21347    -9.75195
      12.85   -0.562736     7.12023     2.21347    -9.75195
     12.875   -0.562736     7.12023     2.21347    -9.75195
       12.9   -0.574859     7.09226     2.21347    -9.75195
     12.925   -0.574859     7.09226     2.21347    -9.75195
      12.95   -0.584323     7.06617     2.21347    -9.75195
