       8.175     0.357409     -2.30069
         8.2      0.36101     -2.27063
       8.225     0.362789     -2.28183
        8.25     0.366186     -2.25309
       8.275     0.367979     -2.26412
         8.3      0.37165     -2.22864
       8.325     0.373459     -2.23948
        8.35     0.377277     -2.20519
       8.375     0.379102     -2.21585
         8.4     0.382149     -2.18944
       8.425     0.383986     -2.19997
        8.45     0.387443     -2.16506
       8.475         0.39      -2.1452
         8.5     0.392053     -2.14824
       8.525     0.393914     -2.15844
       8.551     0.396702     -2.13863
       8.575     0.399038     -2.12449
         8.6     0.400916     -2.13449
       8.625     0.402152     -2.13949
        8.65     0.404033      -2.1495
       8.675     0.404987      -2.1585
         8.7      0.40687     -2.16854
       8.725     0.408303     -2.17806
        8.75     0.410191     -2.18813
       8.775     0.411326      -2.1973
         8.8     0.413216      -2.2074
       8.825     0.414612       -2.208
        8.85     0.416507     -2.21809
       8.875     0.419975     -2.18257
         8.9     0.423519     -2.14298
       8.925     0.425438     -2.15269
        8.95     0.428651     -2.11264
       8.975     0.430582     -2.12216
           9     0.433703     -2.08075
       9.025     0.435885     -2.07921
        9.05     0.438515     -2.05274
       9.075     0.440469     -2.06189
         9.1     0.442949     -2.03796
       9.126     0.444991     -2.04735
        9.15     0.446441     -2.04114
       9.175     0.448409     -2.05014
         9.2     0.451663      -2.0004
       9.225     0.453643     -2.00917
       9.251     0.456224     -1.98698
       9.275     0.458133     -1.99529
         9.3     0.461157     -1.94888
       9.325     0.463157     -1.95733
        9.35     0.466024     -1.90879
       9.375     0.468035     -1.91702
         9.4     0.470409     -1.88934
       9.425     0.472428     -1.89745
        9.45      0.47456     -1.87723
       9.475     0.476836     -1.85117
         9.5     0.478867     -1.85905
       9.525     0.481209     -1.82828
        9.55     0.483248     -1.83603
       9.575     0.485474     -1.80395
         9.6     0.487521     -1.81155
       9.625       0.4892     -1.80493
        9.65     0.491252      -1.8125
       9.675     0.492809     -1.80066
         9.7     0.494867     -1.80818
       9.725     0.495064     -1.81514
        9.75     0.495571     -1.82207
       9.775     0.496843      -1.8293
         9.8     0.498897     -1.83686
       9.825     0.499373      -1.8438
        9.85     0.501428     -1.85138
       9.875     0.501883     -1.85834
         9.9     0.501915     -1.86518
       9.925     0.503965      -1.8728
        9.95     0.503968     -1.87971
       9.975     0.505603     -1.88722
          10     0.505988     -1.89434
      10.025     0.508036     -1.90201
       10.05     0.508399     -1.90919
      10.075     0.510447     -1.91688
        10.1     0.510786     -1.92413
      10.125     0.512834     -1.93184
       10.15     0.512716     -1.93903
      10.175     0.512572     -1.94625
        10.2     0.514173      -1.9539
      10.225     0.516216     -1.96166
      10.251     0.516564     -1.96935
      10.275     0.516731     -1.97641
        10.3      0.51877     -1.98421
      10.325     0.518546     -1.99147
       10.35     0.520584     -1.99929
      10.375     0.519873      -2.0064
        10.4     0.521907     -2.01425
      10.425      0.52209     -2.02154
       10.45     0.524125     -2.02942
      10.475     0.524288     -2.03669
        10.5     0.526322      -2.0446
      10.525     0.525992     -2.05165
       10.55     0.526116     -2.05883
      10.575     0.527185     -2.06638
        10.6     0.529213     -2.07433
      10.625     0.529308     -2.08152
       10.65     0.531336      -2.0895
      10.675     0.530917     -2.09653
        10.7     0.530963     -2.10379
      10.726      0.53207     -2.11177
       10.75     0.534011     -2.11948
      10.775     0.534022     -2.12686
      10.801     0.536124     -2.13523
      10.825     0.536049     -2.14218
       10.85     0.537186     -2.11752
      10.875     0.539207     -2.12548
        10.9     0.540924     -2.08631
      10.925     0.542851     -2.08644
       10.95     0.545132     -2.04686
      10.975     0.547167      -2.0545
          11     0.548062     -2.05363
      11.025       0.5501     -2.06126
       11.05     0.550769     -2.06758
      11.075      0.55281     -2.07524
      11.101     0.553223      -2.0822
      11.125     0.553435     -2.08853
       11.15      0.55512     -2.09597
      11.175     0.557161     -2.10368
        11.2     0.557792     -2.11037
      11.225     0.558433     -2.11704
      11.251     0.560556     -2.12509
      11.275     0.560783     -2.13117
        11.3     0.562826     -2.13894
      11.325     0.563042      -2.1399
       11.35     0.565087     -2.14767
      11.375     0.567089     -2.11911
        11.4      0.56914     -2.12678
      11.425     0.571791     -2.07616
       11.45     0.573853     -2.08365
      11.475     0.576982     -2.00996
        11.5     0.578756     -1.95758
      11.525     0.580832     -1.96461
       11.55      0.58213      -1.9228
      11.575     0.583774     -1.92904
        11.6     0.584531     -1.91937
      11.625     0.586613     -1.92621
       11.65     0.588175     -1.87843
      11.675     0.590263      -1.8851
        11.7      0.59171     -1.84269
      11.725      0.59355     -1.84277
       11.75     0.594883      -1.8192
      11.775     0.596981     -1.82562
        11.8     0.598681      -1.7843
      11.825     0.600785     -1.79057
       11.85      0.60148     -1.76812
      11.875     0.603588     -1.77431
      11.901     0.604596     -1.72294
      11.925     0.606624     -1.72871
       11.95     0.607639     -1.70938
      11.975     0.609755     -1.71534
          12     0.611103     -1.68374
      12.025      0.61209     -1.65908
       12.05     0.613221     -1.67243
      12.075     0.611137     -1.66607
        12.1     0.607615     -1.70967
      12.126     0.599427     -1.78429
       12.15     0.592001     -1.86693
      12.175     0.578323     -1.99013
        12.2     0.566094     -2.11553
      12.225     0.546579     -2.27495
       12.25     0.530059     -2.44286
      12.275     0.506561     -2.64988
        12.3     0.486596     -2.85879
      12.325     0.463475     -3.09765
       12.35     0.441605     -3.33297
      12.375     0.426042     -3.52906
        12.4     0.404282     -3.78353
      12.426     0.393091     -4.02136
       12.45     0.373785     -4.27351
      12.475     0.372379     -4.52895
        12.5     0.355324     -4.78827
      12.525     0.360721     -5.00861
       12.55     0.347478     -5.24337
      12.575     0.359381     -5.37408
        12.6       0.3794     -5.36379
      12.626     0.372691     -5.53736
       12.65     0.451668       -4.903
      12.675      0.46958     -4.77718
        12.7     0.539851     -3.79217
      12.725     0.541493     -3.81277
       12.75     0.593641     -2.54583
      12.775     0.595118     -2.61557
        12.8     0.620745     -1.90488
      12.825     0.622822     -1.96871
       12.85      0.63609     -1.65224
      12.875     0.638473     -1.71337
        12.9     0.646149     -1.36367
      12.925     0.648707       -1.421
       12.95     0.654145     -1.14972
      12.975     0.659832    -0.971122
      13.001     0.661282    -0.910668
      13.025     0.665702     -0.75445
       13.05     0.667381    -0.665646
      13.075     0.670541    -0.519727
        13.1     0.671981    -0.476422
      13.125     0.674404    -0.314103
       13.15     0.675822    -0.272724
      13.175     0.677379    -0.093328
        13.2     0.678783   -0.0540479
      13.225     0.678588     0.203039
       13.25     0.679985     0.239403
      13.275     0.676845      0.58104
        13.3     0.678259     0.613561
      13.325     0.675723     0.843313
       13.35     0.670979      1.11902
      13.375     0.673694       1.1041
        13.4     0.668211      1.37265
      13.425     0.670868      1.36102
       13.45     0.662603      1.68411
      13.475      0.66517      1.67655
        13.5     0.655902      1.99126
      13.525     0.658364      1.98769
       13.55     0.645403      2.35838
      13.575     0.647714       2.3596
        13.6     0.638609      2.61308
      13.625      0.64019      2.63326
       13.65     0.630769      2.87457
      13.675     0.622309      3.07657
        13.7     0.625167      3.06594
      13.725     0.617524      3.22123
       13.75      0.62212      3.17247
      13.775     0.617485      3.23963
        13.8     0.623687      3.15939
      13.825     0.625376      3.12192
       13.85     0.631007      3.05642
      13.875     0.637624      2.90934
        13.9      0.64067      2.89727
      13.925     0.651161      2.59674
       13.95     0.654788      2.49705
      13.975     0.658064      2.43134
          14     0.660142      2.43902
      14.025     0.663574      2.30861
       14.05     0.665667      2.31589
      14.075     0.666717      2.26267
        14.1     0.666266      2.23503
      14.125     0.668362      2.24206
       14.15     0.668392       2.2079
      14.175     0.670096      2.20722
        14.2     0.672198      2.21415
      14.225     0.673124      2.16497
       14.25     0.673732      2.09069
      14.275     0.675841      2.09723
        14.3     0.675522      2.05374
      14.325     0.677163      2.05233
       14.35     0.678074      1.99157
      14.375      0.68019      1.99779
        14.4     0.680438      1.95529
      14.425     0.682558      1.96138
       14.45      0.68264      1.92767
      14.475     0.684764      1.93367
      14.501     0.684675      1.88115
      14.525     0.684576       1.8238
       14.55     0.686211       1.8198
      14.575      0.68834      1.82544
        14.6     0.687803      1.82017
      14.625     0.686123      1.82221
       14.65     0.688247      1.82785
      14.675     0.686021      1.83325
        14.7     0.687256      1.83883
      14.725     0.685823      1.84322
       14.75     0.687941      1.84891
      14.775     0.686099      1.85424
        14.8     0.688215      1.85996
      14.825      0.68623      1.86513
       14.85     0.688343      1.87088
      14.875     0.685274      1.87585
        14.9     0.683213      1.88095
      14.925     0.683225       1.8864
       14.95     0.685324      1.89219
      14.975     0.683229      1.89735
          15     0.685326      1.90317
      15.025     0.683193       1.9084
       15.05     0.679967      1.91359
      15.075     0.682051      1.91945
        15.1     0.678791      1.92478
      15.125     0.680869      1.93067
       15.15     0.677573      1.93615
      15.175     0.678565        1.942
        15.2     0.676312      1.94766
      15.225     0.678378      1.95361
      15.251      0.67618      1.95956
      15.275     0.678161       1.9653
      15.301      0.67593      1.97128
      15.325     0.677908      1.97705
       15.35     0.674461      1.98267
      15.375     0.670987      1.98816
        15.4     0.671923      1.99408
      15.425     0.673968      2.00015
       15.45     0.671575      2.00567
      15.476     0.669236      2.01138
        15.5     0.671189      2.01724
      15.525     0.667624       2.0225
       15.55     0.669651      2.02864
      15.575     0.664919      2.03377
        15.6     0.666936      2.03994
      15.626     0.664504      2.04569
       15.65     0.666438      2.05164
      15.675     0.664255      2.05307
        15.7     0.666268      2.05929
      15.725     0.664255      2.06534
       15.75     0.661335        2.071
      15.775     0.663336      2.07727
        15.8     0.660391      2.08305
      15.825     0.661391      2.08925
       15.85     0.659438      2.09536
      15.875     0.661431      2.10169
        15.9     0.659488      2.10776
      15.925      0.66148      2.11412
       15.95     0.658484      2.11907
      15.975     0.660472      2.12547
          16     0.655518      2.13166
      16.025     0.657496      2.13809
       16.05     0.654709      2.14415
      16.075     0.656683      2.15062
        16.1     0.653863      2.15661
      16.125     0.651023      2.16248
      16.151     0.653063      2.16926
      16.176     0.648994       2.1749
        16.2      0.65087      2.18119
      16.226     0.645628       2.1869
       16.25     0.647493      2.19322
      16.275     0.644566      2.19904
        16.3     0.646506      2.20566
      16.325     0.644264      2.20953
       16.35     0.646202      2.21618
      16.375     0.645862      2.17378
        16.4      0.64531      2.10584
      16.425      0.64725      2.11217
      16.451     0.647145      2.02366
      16.475     0.648357      2.01947
        16.5     0.650306      2.02554
      16.525      0.64942      2.00538
       16.55     0.647774      1.98084
      16.575      0.64972      1.98679
        16.6     0.649692      1.91161
      16.625     0.651474      1.88666
       16.65     0.651092      1.82879
      16.675     0.653047      1.83428
        16.7     0.651609      1.82349
      16.725     0.653565      1.82896
       16.75     0.651202      1.83309
      16.775     0.653157      1.83859
        16.8     0.648934      1.84356
      16.825     0.644595      1.84843
       16.85     0.645269      1.85385
      16.875     0.642163       1.8589
      16.901     0.644167       1.8647
      16.925     0.640957      1.86959
       16.95      0.64288       1.8752
      16.975     0.639712      1.88041
          17     0.641632      1.88605
      17.025      0.63715      1.89121
       17.05     0.633923      1.89652
      17.076     0.633332      1.90228
        17.1     0.635156      1.90775
      17.125     0.631907      1.91316
       17.15     0.633803       1.9189
      17.175     0.630517      1.92438
        17.2     0.625907      1.92981
      17.225     0.627785       1.9356
       17.25     0.623155        1.941
      17.275     0.623719      1.94674
        17.3     0.620368      1.95218
      17.325     0.622229      1.95804
       17.35     0.618855      1.96345
      17.375     0.620713      1.96935
        17.4     0.615991      1.97461
      17.425      0.61784      1.98053
       17.45      0.61176      1.98563
      17.475     0.613596      1.99159
        17.5     0.610132        1.997
      17.525     0.611964        2.003
       17.55      0.60847      2.00847
      17.575     0.604961      2.01433
        17.6     0.605222      2.02533
      17.625     0.594895      2.04871
       17.65     0.587997      2.08325
      17.675     0.567639      2.12055
        17.7     0.552288       2.1853
      17.725     0.525314      2.26977
       17.75     0.501893      2.36451
      17.776     0.464416      2.50328
        17.8     0.434845      2.62112
      17.826     0.389513      2.79531
       17.85     0.342464      2.96915
      17.875      0.30262      3.13181
        17.9     0.254536      3.31937
      17.925     0.211207      3.50681
       17.95     0.169394      3.69724
      17.975     0.126928      3.89175
          18    0.0986606      4.11451
      18.025    0.0593871      4.32222
       18.05    0.0304814      4.54773
      18.075  -0.00393997      4.74394
        18.1  -0.00823348      5.02338
      18.125   0.00884557      5.28396
       18.15  -0.00636398      5.45764
      18.175   -0.0244025      5.61202
        18.2   0.00388366      5.61591
      18.225    0.0481876      5.43544
       18.25     0.043345      5.49897
      18.275    0.0699218      5.27598
        18.3    0.0793865      5.20228
      18.325     0.136672      4.88198
       18.35     0.145273      4.80686
      18.375     0.270785      4.02918
        18.4     0.277297      3.94843
      18.425     0.356648      3.07295
       18.45     0.361623      2.99242
      18.475     0.394912      2.57631
        18.5     0.414023      2.22026
      18.525     0.415315      2.29737
       18.55      0.41903      2.21544
      18.575     0.424376       2.2389
        18.6     0.427928      2.15607
      18.625     0.434194      2.17473
       18.65     0.441714      2.12311
      18.675     0.441266      2.21327
        18.7     0.449112      2.14971
      18.725     0.449694      2.24399
       18.75     0.456302      2.16908
      18.775     0.456131      2.26034
        18.8     0.462696      2.18026
      18.826     0.462694      2.27189
       18.85     0.469893      2.20049
      18.875     0.470193      2.27818
        18.9     0.478483      2.19937
      18.925     0.478926      2.27715
       18.95     0.486428      2.16712
      18.975        0.487      2.24481
          19     0.495648      2.09338
      19.025     0.496391      2.17072
       19.05      0.50893      1.87995
      19.075     0.517356      1.81643
        19.1     0.521065      1.69148
      19.125     0.522356      1.76558
       19.15     0.529349      1.57171
      19.175     0.535549      1.51256
        19.2     0.537242      1.44071
      19.225     0.543097      1.42249
       19.25     0.544697      1.35101
      19.275     0.551589      1.29753
        19.3      0.55307      1.22676
      19.325     0.560877      1.10913
       19.35     0.562202      1.03964
      19.375     0.566577      1.02891
      19.401     0.571159     0.817112
      19.425     0.573418     0.888398
       19.45      0.57722     0.660877
      19.475     0.580241     0.704574
        19.5     0.581186     0.625844
      19.525     0.585502     0.570062
       19.55     0.587851      0.31546
      19.575     0.590622     0.385784
        19.6     0.592086      0.11676
      19.625      0.59502     0.143586
       19.65     0.595384    -0.100891
      19.675     0.598375    -0.036608
        19.7     0.597981    -0.288622
      19.725     0.601048    -0.227011
       19.75     0.599832    -0.485161
      19.775     0.602966     -0.42635
        19.8     0.600021    -0.747667
      19.825     0.598274    -0.970084
       19.85     0.597475     -1.08728
      19.875     0.596615     -1.21887
        19.9     0.597005     -1.27612
      19.925     0.591763     -1.54891
      19.951     0.592115     -1.60635
      19.975     0.582267     -1.96951
          20     0.582915     -2.01117
      20.025     0.570284      -2.4099
       20.05     0.565964     -2.59175
      20.075     0.548162     -3.07352
        20.1     0.540727     -3.32947
      20.125     0.520101     -3.80558
       20.15     0.509742     -4.06539
      20.175      0.50217     -4.28479
        20.2      0.49673     -4.47429
      20.225     0.499215     -4.46871
       20.25     0.499885     -4.48488
      20.275     0.499258     -4.55653
        20.3     0.510224      -4.4456
      20.325     0.511824     -4.45968
       20.35     0.536071     -4.02717
      20.375     0.537759     -4.03985
        20.4     0.563036      -3.4298
      20.425     0.564811     -3.44061
      20.451     0.568231     -3.30302
      20.475     0.569953     -3.31302
        20.5     0.571564     -3.21209
      20.525     0.575904      -2.9396
       20.55     0.577725     -2.94889
      20.575     0.576502     -2.83885
        20.6     0.577454     -2.83376
      20.625     0.576513     -2.74974
       20.65     0.578341     -2.75846
      20.675      0.57702     -2.69161
        20.7     0.578851     -2.70016
      20.725      0.57654     -2.60159
       20.75     0.578373     -2.60986
      20.775     0.574198     -2.50483
        20.8     0.576025      -2.5128
      20.825     0.574056     -2.45291
       20.85     0.575885     -2.46072
      20.875     0.573485     -2.41464
        20.9     0.575315     -2.42234
      20.926     0.572076     -2.34292
       20.95      0.57383      -2.3501
      20.975     0.569345     -2.26808
          21     0.571166     -2.27534
      21.025     0.568639     -2.22279
       21.05     0.570461     -2.22991
      21.075     0.566609     -2.17129
        21.1     0.564194     -2.10538
      21.125      0.56357     -2.08997
       21.15      0.56538     -2.09668
      21.175     0.562482     -2.04729
        21.2     0.559234     -2.00507
      21.225     0.561034     -2.01152
       21.25     0.557227     -1.98583
      21.275     0.559022     -1.99223
        21.3      0.55481     -1.94792
      21.325       0.5566      -1.9542
       21.35     0.552749     -1.90574
      21.375     0.554535      -1.9119
        21.4      0.54942     -1.85667
      21.425     0.551197     -1.86267
       21.45     0.548057     -1.83118
      21.476     0.549903     -1.83735
        21.5     0.547753     -1.78632
      21.525     0.549529     -1.79211
       21.55     0.545315     -1.76624
      21.575     0.542101     -1.71603
        21.6     0.543862     -1.72161
      21.625     0.540758     -1.70077
       21.65     0.541541     -1.70415
      21.675     0.539434     -1.67565
        21.7      0.54119      -1.6811
      21.725     0.537697     -1.67397
       21.75     0.539449     -1.67943
      21.775      0.53447     -1.67272
        21.8     0.536214     -1.67818
      21.825     0.531505     -1.68294
       21.85     0.533241     -1.68844
      21.875     0.527557     -1.69284
        21.9     0.529282     -1.69838
      21.925     0.526023     -1.70335
       21.95     0.527745     -1.70893
      21.975     0.524481     -1.71395
          22       0.5262     -1.71957
